"URL","Title","Description","Region"
"http://www.nydailynews.com/life-style/yuccie-new-people-meet-article-1.2256260","We're already over the Yuccie: Here are the new people we'll soon meet","Yuccie? Yucky. Sure, Mashable writer David Infante coined the new acronym to describe a Young Urban Creative  a young person who dreams of launching a startup, often craves artisanal donuts and is obsessed with Seinfeld, boozy painting classes&nbsp;...","New York, New York cityNdx: 0"
"http://www.krtv.com/story/29181890/mattress-in-a-box-startup-wows-investors-and-social-media","Mattress-in-a-box startup wows investors and social media","CBS News' correspondent Gigi Stone Woods reports from the New York City showroom of a company that -- in just one year -- has already flipped industry expectations. It's a start-up called Casper, and Silicon Valley is investing in its future. Casper ...","New York, New York cityNdx: 0"
"http://www.newsweek.com/2015/06/19/startup-shutdown-how-silicon-valley-killing-entrepreneurship-us-340769.html","Startup Shutdown: How Silicon Valley Is Killing Entrepreneurship in the US","We live in an increasingly winner-take-all societya dynamic exacerbated by recent technologies such as cloud computing and social media. And when it comes to entrepreneurship, Silicon Valley is the clear winner, taking it all. New York does OK as the No.","New York, New York cityNdx: 0"
"http://www.bizjournals.com/newyork/news/2015/06/09/mattress-startup-casper-launches-newsy-website.html","Mattress startup Casper launches newsy website about sleep","The New York-based mattress e-commerce site Casper is launching an independent editorial website today devoted entirely to sleep culture, staffed by an award-winning team of journalists led by Elizabeth Spiers, a former editor in chief of the New ...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/nashville/blog/2015/06/meet-the-startup-that-believes-social-is-the.html","Meet the startup that believes social is the solution to marketing books","With their new Franklin-based business, Dunham and his partners think they've found a way to solve that problem. BookGrabbr, which rolled out officially at Book Expo America in New York late last month, offers major publishing houses and self-published&nbsp;...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343509","RingPlus Successfully Launched Its Content Sponsored Free Cellphone Service ...","In addition to network access, the content sponsored Free Cell Phone Plans will use Sprint's Wholesale Mobile Integration (WMI) connection in combination with RingPlus' patented ringback tone Media Channel technology to create a new content rich Media ...","New York, New York cityNdx: 0"
"http://www.forbes.com/sites/davechase/2015/06/10/adp-fud-campaign-against-zenefits-shows-perils-startup-face/","ADP Lawsuit &amp; FUD Campaign Against Zenefits Shows The Perils Startups Face","It's instructive for emerging disrupters to see the tactics of an incumbent (ADP) and how a challenger (Zenefits) is using social media and their customers to try to beat back this threat. First, a bit of background. Zenefits and ... When insurance ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343447","Network Data Systems Named to CRN Solution Provider 500","Headquartered in the Chicago suburb of Schaumburg, IL, NDS is trusted to serve some of the nation's largest, most complex corporations and government agencies. http://www.network-data.com .... Cloud Expo will be hosted at the Javits Center in Manhattan ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343507","Merck KGaA, Darmstadt, Germany: Innovative Fertility Technologies Gavi and ...","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
"http://www.wsj.com/articles/twitter-ceo-costolo-stepping-down-1434053738","Twitter CEO Dick Costolo Stepping Down","Shares finished Thursday at $35.84 on the New York Stock Exchange, little changed, before rising 4% after hours following the announcement on Mr. Costolo. Since the company's first day of trading, the shares are down about 20% through Thursday's close.","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343389","UTC Aerospace Systems Expands Global Rescue Hoist MRO Capability","The expansion activities include local affiliates opening new MRO centers of excellence, adding capability to existing UTC Aerospace Systems MRO sites, and licensing preferred providers to perform MRO services to exacting standards. .... Cloud Expo ...","New York, New York cityNdx: 0"
"http://www.irishtimes.com/business/media-and-marketing/social-media-trackers-whip-up-1-5m-funding-1.2229689","Social media trackers whip up 1.5m funding","NewsWhip, a Dublin- and New York-based company that tracks and analyses content posted on social media, has received investment of more than $1.6 million (1.5 million) from a number of backers including Tribal VC, the Associated Press and the AIB Seed ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342872","Building New Spaces for Arts and Culture in Eastern Ontario","It is also designed to increase access for Canadians to performing, visual and media arts and to museum collections and heritage displays. Quotes. Today's ... By Carmen Gonzalez. SYS-CON Events announced today that the First Containers ...","New York, New York cityNdx: 0"
"http://www.afr.com/technology/impact-investment-fund-launches-a-new-100-million-sociallyconscious-aussie-startup-fund-20150609-ghgsip","Impact Investment Fund launches: a new $100 million socially-conscious Aussie ...","In 2013, Bank of America Merrill Lynch led an investment into the New York Centre of Employment Opportunities to pair people leaving prison with jobs in an attempt to lower rates of re-offending, and to make an estimated return of more than 10 per cent ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343416","CEA Applauds House Judiciary Committee Passage of Innovation Act","The money that a business must spend on legal bills to fight off trolls is funding it can't invest in developing new products or creating new jobs. The Innovation Act will stop this legalized extortion of American innovators and free our small ...","New York, New York cityNdx: 0"
"http://www.businessinsider.com/this-20-year-olds-startup-is-flourishing-2015-6","This 20-year-old college dropout turned down Apple to launch a startup and is ...","Although things are going well for him at Fresco, which is based in New York, he's looking at the fellowship to take him to the next level. This is partially because while working on Fresco, he hasn't been able to earn much of an income. There's not a ...","New York, New York cityNdx: 0"
"http://www.pbs.org/idealab/2015/06/what-we-learned-building-our-student-media-startup-tellascope/","What We Learned Building Our Student Media Startup Tellascope","We didn't want to create just another site that posted links on social media to articles. We don't have the time, ... Why would people come to our site over Google, Facebook, Twitter, The New York Times, or some other news homepage? What would ...","New York, New York cityNdx: 0"
"http://mashable.com/2015/06/09/post-hipster-yuccie/","The hipster is dead, and you might not like who comes next","If you live in a metropolitan area like New York or San Francisco, you probably know plenty. They're ... When they graduated college  unless they completed XYZ Start Up Bootcamp instead  many didn't bother attempting a traditional career path. They ...","New York, New York cityNdx: 0"
"http://mashable.com/2015/06/04/digital-media-scale-matters/","Fusion, Re/code, Vox and what it takes to survive as a media startup","Or, as Kara Swisher told the New York Times when Re/code was acquired by Vox: It's not a secret that being a smaller fish is really hard. Size is even more important to ... The second generation was building on social media referrals. But as Facebook ...","New York, New York cityNdx: 0"
"http://www.seattletimes.com/business/entrepreneurs-infect-own-kids-early-with-startup-fever/","Entrepreneurs infect own kids early with startup fever","But with small-business startups proliferating, and frequently growing in step with the children of the founders, it is not just the enterprise but the spirit of enterprise  the desire to create a new one  that is being passed on to the next ...","New York, New York cityNdx: 0"
"http://takingnote.blogs.nytimes.com/2015/06/02/do-millennials-need-fun-banking/","Do Millennials Need Fun Banking?","Qapital's app allows users to set up savings goals, upload pictures to illustrate them (perhaps a beach in the sunshine, or a cool photo of Dwayne 'The Rock' Johnson), then designate specific actions  like posting on social media or walking a ...","New York, New York cityNdx: 0"
"http://www.wired.com/2015/05/techies-doling-money-visit-hot-startups-offices/","Techies Are Doling Out Money to Visit Hot Startups' Offices","One day last week as New York's trees lost their spring flowers, layering a thick coat of pollen over the sidewalks, I popped up off the subway near Gramercy Park and headed over to BuzzFeed. The company had just made news for agreeing to publish ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342835","US Federal Contractor Registration: Department of Transportation Releases ...","WASHINGTON, DC--(Marketwired - June 13, 2015) - The United States Federal Government as of 05/12/2015 has 517 open Solicitations in New York where they are currently seeking out properly registered government contractors. According to the new USA ...","New York, New York cityNdx: 0"
"http://fortune.com/2015/06/01/this-is-the-city-with-the-largest-percentage-of-women-led-startups/","This is the city with the largest percentage of women-led startups","New York City as a whole is also pretty impressive, with 21%. ... Funk heads the local chapter of the Entrepreneurs' Organization, a global network for founders, and says the Brooklyn group has the largest share of female members30% in the country ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342833","Matrix Comsec Awarded 'Excellence of Innovation in Telecom Technology and ...","With around 30% of its human resources dedicated to the development of new products, Matrix has launched cutting-edge products like IP-PBX, Universal Gateways, VoIP Gateways and Terminals, GSM Gateways, Access Control and Time-Attendance .... Cloud ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342783","U.S. Census Bureau Daily Feature for June 13","The successful startup was used to process data from the 1950 Census of Population, and launched today's digital revolution. Now, almost 84 percent of America's ... Profile America is produced by the Center for New Media and Promotions of the U.S ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3343252","LiquidHub Announces Salesforce for Asset Managers  a Salesforce Fullforce ...","With LiquidHub launching a Salesforce Fullforce solution, customers benefit from a partner that has demonstrated expertise with Salesforce solutions in financial services, empowering them to connect with their customers in entirely new ways. .... Cloud ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342748","A New Audio Interview With J. Scott Sitra, CEO of Blue Water Global Group, Inc ...","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/bizjournals/how-to/marketing/2015/05/why-a-digital-only-approach-is-flawed-for-startups.html?page=all","Why a digital-only approach is flawed for startups and new products","When our agency is faced with the task of putting together a media plan for a startup or a new product launch, we often allocate 60 percent or more of the budget in the first three months of the campaign. This approach guarantees that the ... and ...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/newyork/news/2015/05/26/priv-and-esalon-partner-up-for-on-demand-beauty.html","Priv and eSalon partner up for on-demand beauty services","Priv, the on-demand beauty service app, is doing a month-long partnership with eSalon to help introduce the latter's hair care products to its customers in New York and Los Angeles. With the collaboration, which began May 18, the companies say they'll ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342712","DVIGear Introduces DisplayNet at InfoComm 2015","DisplayNet is a new platform for AV distribution that uses off-the-shelf 10GbE Ethernet technology to switch, extend and distribute uncompressed AV signals in real time with resolutions up to 4K (UHD). .... Cloud Expo will be hosted at the Javits ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342710","Fura Files Technical Report","TORONTO, ONTARIO -- (Marketwired) -- 06/13/15 -- Fura Emeralds Inc. (TSX VENTURE:FUR) reports that it has filed a technical report (the Technical Report) in respect of the ECH-121 Emerald License in the Boyaca District of Colombia. The Technical&nbsp;...","New York, New York cityNdx: 0"
"http://blogs.wsj.com/venturecapital/2015/05/26/the-daily-startup-munchery-is-valued-at-300-million-in-new-funding/","The Daily Startup: Munchery is Valued at $300 Million in New Funding","The startup's service delivers prepared meals that are then heated up at a person's home. It was just a few weeks ago that the Journal also broke ... Now many of them are looking to grow beyond San Francisco and New Yorkthe tech hotbeds where they ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342750","Update on Zofran Birth Defects Class Action From Bonsignore Trial Lawyers","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
"http://www.sys-con.com/node/3342717","SHAREHOLDER ALERT: Brodsky &amp; Smith, LLC Announces Investigation of The ...","With major technology companies and startups seriously embracing IoT strategies, now is the perfect time to attend @ThingsExpo in Silicon Valley. Learn what is going on, .... Cloud Expo will be hosted at the Javits Center in Manhattan, New York, on ...","New York, New York cityNdx: 0"
